Control,Source,Target,Seed,Site_ID,RMSE_kW,Skill
within_cross_half,Ausgrid-B,Ausgrid-A,42,62,0.6307776179670642,-0.03692306019351177
within_cross_half,Ausgrid-B,Ausgrid-A,42,67,0.34375983032914637,0.09601632997122567
within_cross_half,Ausgrid-B,Ausgrid-A,42,68,0.3826081063148538,0.010176853526704166
within_cross_half,Ausgrid-B,Ausgrid-A,42,69,0.31512982542585966,0.14254929480038303
within_cross_half,Ausgrid-B,Ausgrid-A,42,7,0.26776903047784023,0.0758933219555481
within_cross_half,Ausgrid-B,Ausgrid-A,42,71,0.4910051278287316,0.1224401711042018
within_cross_half,Ausgrid-B,Ausgrid-A,42,74,0.6705337574398884,0.07361069036807621
within_cross_half,Ausgrid-B,Ausgrid-A,42,76,0.39898770222731283,0.10315823411919312
within_cross_half,Ausgrid-B,Ausgrid-A,42,77,0.360305321963039,0.10143817045433223
within_cross_half,Ausgrid-B,Ausgrid-A,42,78,0.5970067912433715,0.11060091547808182
within_cross_half,Ausgrid-B,Ausgrid-A,42,79,0.4872266133438177,0.08295245488096592
within_cross_half,Ausgrid-B,Ausgrid-A,42,83,0.40425311201939934,0.10382588341421406
within_cross_half,Ausgrid-B,Ausgrid-A,42,86,0.5251845445371819,0.07276659956871956
within_cross_half,Ausgrid-B,Ausgrid-A,42,87,0.16678766816075827,0.09801662160010871
within_cross_half,Ausgrid-B,Ausgrid-A,42,90,0.19853723459464445,0.09381454279965806
within_cross_half,Ausgrid-B,Ausgrid-A,42,91,0.5542850758053401,0.03644904943697913
within_cross_half,Ausgrid-B,Ausgrid-A,42,92,0.26712033442204497,0.06951788744634002
within_cross_half,Ausgrid-B,Ausgrid-A,42,93,0.3655223324152951,0.06348691186518662
within_cross_half,Ausgrid-B,Ausgrid-A,42,94,0.4297346364247991,0.04706526644748932
within_cross_half,Ausgrid-B,Ausgrid-A,42,95,0.7127486024561526,0.05883347454091181
within_cross_half,Ausgrid-B,Ausgrid-A,7,1,0.5382894616666273,0.08613055344766685
within_cross_half,Ausgrid-B,Ausgrid-A,7,103,0.3351714414812268,0.023809336343234455
within_cross_half,Ausgrid-B,Ausgrid-A,7,104,0.8669565841672996,0.06646170529668183
within_cross_half,Ausgrid-B,Ausgrid-A,7,106,0.5186643006105803,0.06549676292191864
within_cross_half,Ausgrid-B,Ausgrid-A,7,108,0.3996195832840632,0.11944341026013205
within_cross_half,Ausgrid-B,Ausgrid-A,7,110,0.38878291951227034,0.12002835022492164
within_cross_half,Ausgrid-B,Ausgrid-A,7,111,0.43653140398846635,-0.004914625548821272
within_cross_half,Ausgrid-B,Ausgrid-A,7,114,0.7237712128367387,0.06453086899436622
within_cross_half,Ausgrid-B,Ausgrid-A,7,115,0.21320739333222705,0.08989406014415346
within_cross_half,Ausgrid-B,Ausgrid-A,7,121,0.6494610392237454,0.05207559090592484
within_cross_half,Ausgrid-B,Ausgrid-A,7,124,0.638062393301221,0.0982903860199571
within_cross_half,Ausgrid-B,Ausgrid-A,7,127,0.35719432854262984,0.11237703962609835
within_cross_half,Ausgrid-B,Ausgrid-A,7,129,0.44920392437832346,0.055517849296869315
within_cross_half,Ausgrid-B,Ausgrid-A,7,130,0.4233665564849891,0.059667536794557496
within_cross_half,Ausgrid-B,Ausgrid-A,7,131,0.4066415187460005,0.07315945411848668
within_cross_half,Ausgrid-B,Ausgrid-A,7,132,0.16021755980298352,0.08793618427843619
within_cross_half,Ausgrid-B,Ausgrid-A,7,134,0.6567256127684405,0.034654446953681695
within_cross_half,Ausgrid-B,Ausgrid-A,7,136,0.17039841540797226,0.06347562849250288
within_cross_half,Ausgrid-B,Ausgrid-A,7,137,0.4140000773632659,0.07657734630297319
within_cross_half,Ausgrid-B,Ausgrid-A,7,138,0.3870596623756967,-0.033858501890076775
within_cross_half,Ausgrid-B,Ausgrid-A,7,139,0.45754254513673503,0.14574850926310168
within_cross_half,Ausgrid-B,Ausgrid-A,7,14,0.4967919064354501,0.08755815212716023
within_cross_half,Ausgrid-B,Ausgrid-A,7,140,0.22570164432954715,0.08928104062334064
within_cross_half,Ausgrid-B,Ausgrid-A,7,141,0.5246265794024729,-0.025761759454984157
within_cross_half,Ausgrid-B,Ausgrid-A,7,144,0.2926637240350251,0.1081124302479336
within_cross_half,Ausgrid-B,Ausgrid-A,7,146,0.22013695967253313,0.10619936562903465
within_cross_half,Ausgrid-B,Ausgrid-A,7,148,0.5144072389059635,0.10841852263730112
within_cross_half,Ausgrid-B,Ausgrid-A,7,153,0.2782036799609173,0.12408495351522453
within_cross_half,Ausgrid-B,Ausgrid-A,7,154,0.3065886377973502,0.1180530182798637
within_cross_half,Ausgrid-B,Ausgrid-A,7,156,0.6974029544134341,0.10503257213971318
within_cross_half,Ausgrid-B,Ausgrid-A,7,157,0.4503371072143444,0.08257165462653582
within_cross_half,Ausgrid-B,Ausgrid-A,7,158,0.46459093358030523,0.011861853811057532
within_cross_half,Ausgrid-B,Ausgrid-A,7,160,0.45577160462972255,0.07234880018097423
within_cross_half,Ausgrid-B,Ausgrid-A,7,162,0.33045603922721367,0.12195940427051966
within_cross_half,Ausgrid-B,Ausgrid-A,7,163,0.2114131632387506,0.11123350671996846
within_cross_half,Ausgrid-B,Ausgrid-A,7,164,0.263079699234597,0.0032449502803779673
within_cross_half,Ausgrid-B,Ausgrid-A,7,166,0.5150580389659923,0.03210786147360967
within_cross_half,Ausgrid-B,Ausgrid-A,7,167,0.4240410684462326,0.13596701329102534
within_cross_half,Ausgrid-B,Ausgrid-A,7,173,0.3281134052204036,0.10469793522040471
within_cross_half,Ausgrid-B,Ausgrid-A,7,174,0.25135557858933333,0.14172704813564452
within_cross_half,Ausgrid-B,Ausgrid-A,7,175,0.914021642055412,0.08002561210518899
within_cross_half,Ausgrid-B,Ausgrid-A,7,180,0.2826766223124621,0.06966808089914933
within_cross_half,Ausgrid-B,Ausgrid-A,7,181,0.3875508382630726,0.041438887752873854
within_cross_half,Ausgrid-B,Ausgrid-A,7,182,0.19168831899638725,0.05975053834083155
within_cross_half,Ausgrid-B,Ausgrid-A,7,183,0.24076385858048685,0.10459502460313264
within_cross_half,Ausgrid-B,Ausgrid-A,7,184,0.3908041961941491,0.13012483170813094
within_cross_half,Ausgrid-B,Ausgrid-A,7,187,0.46249387615643067,0.051394586888082405
within_cross_half,Ausgrid-B,Ausgrid-A,7,188,0.7760384216542427,0.10963275684469043
within_cross_half,Ausgrid-B,Ausgrid-A,7,189,0.6927970872436939,0.15634238604524175
within_cross_half,Ausgrid-B,Ausgrid-A,7,191,0.8164555078985906,0.1458500557973268
within_cross_half,Ausgrid-B,Ausgrid-A,7,192,0.4000578695457719,0.036583435137154674
within_cross_half,Ausgrid-B,Ausgrid-A,7,195,0.3421604048108912,0.1394166897000676
within_cross_half,Ausgrid-B,Ausgrid-A,7,196,0.3176575637902612,0.15530768628934422
within_cross_half,Ausgrid-B,Ausgrid-A,7,198,0.8804573537556948,0.10344004435573195
within_cross_half,Ausgrid-B,Ausgrid-A,7,2,0.3874760372602231,0.05517181789139192
within_cross_half,Ausgrid-B,Ausgrid-A,7,203,0.4969592731538253,0.07443074134146299
within_cross_half,Ausgrid-B,Ausgrid-A,7,204,0.33469805730055086,0.035038102364426726
within_cross_half,Ausgrid-B,Ausgrid-A,7,205,0.4824208266340527,0.08903231684772528
within_cross_half,Ausgrid-B,Ausgrid-A,7,206,0.41182816795631505,0.08677009444435202
within_cross_half,Ausgrid-B,Ausgrid-A,7,208,0.3526056412071745,0.10026572695443992
within_cross_half,Ausgrid-B,Ausgrid-A,7,209,0.43516883031683956,0.14286219737229144
within_cross_half,Ausgrid-B,Ausgrid-A,7,21,0.5927145505379774,0.06408397205897243
within_cross_half,Ausgrid-B,Ausgrid-A,7,210,0.4777274866048601,0.07512452051058205
within_cross_half,Ausgrid-B,Ausgrid-A,7,212,0.7315205624075801,0.08283332093348639
within_cross_half,Ausgrid-B,Ausgrid-A,7,214,0.40277852524106417,0.07159912508259159
within_cross_half,Ausgrid-B,Ausgrid-A,7,216,0.2561659495444817,0.10002314813593993
within_cross_half,Ausgrid-B,Ausgrid-A,7,218,0.4066293962184701,0.06621154763242998
within_cross_half,Ausgrid-B,Ausgrid-A,7,219,0.3020313815105533,0.08786232512246361
within_cross_half,Ausgrid-B,Ausgrid-A,7,223,0.44941316322125535,0.0871749553662936
within_cross_half,Ausgrid-B,Ausgrid-A,7,225,0.3748000814316658,0.04373134409985446
within_cross_half,Ausgrid-B,Ausgrid-A,7,226,0.4722976145124317,0.1598387345264387
within_cross_half,Ausgrid-B,Ausgrid-A,7,229,0.5271168916116743,-0.03205588239494439
within_cross_half,Ausgrid-B,Ausgrid-A,7,231,0.7664416564759292,0.13329919159298076
within_cross_half,Ausgrid-B,Ausgrid-A,7,232,0.4645344529822326,-0.01737397211310099
within_cross_half,Ausgrid-B,Ausgrid-A,7,233,0.22312154047285207,0.09612480189916361
within_cross_half,Ausgrid-B,Ausgrid-A,7,234,0.3306155385480181,-0.04052728413903561
within_cross_half,Ausgrid-B,Ausgrid-A,7,235,0.35836660930113096,0.1192350145592177
within_cross_half,Ausgrid-B,Ausgrid-A,7,236,0.3919430675306418,0.062481126146076926
within_cross_half,Ausgrid-B,Ausgrid-A,7,239,0.2439706581525475,0.0803065749918388
within_cross_half,Ausgrid-B,Ausgrid-A,7,242,0.6522688402359003,0.03392572745609046
within_cross_half,Ausgrid-B,Ausgrid-A,7,243,0.31995766693540606,-0.01882995136779808
within_cross_half,Ausgrid-B,Ausgrid-A,7,244,0.27654541123661025,0.06113726897824834
within_cross_half,Ausgrid-B,Ausgrid-A,7,245,0.18579501500114273,-0.016365919899876236
within_cross_half,Ausgrid-B,Ausgrid-A,7,247,0.23305777890956425,0.09503692197397906
within_cross_half,Ausgrid-B,Ausgrid-A,7,249,0.4115997902311282,0.07731624760867895
within_cross_half,Ausgrid-B,Ausgrid-A,7,25,0.6844384759507199,-0.005880245579438448
within_cross_half,Ausgrid-B,Ausgrid-A,7,250,0.2995916250375291,-0.018663212024889964
within_cross_half,Ausgrid-B,Ausgrid-A,7,252,0.2428899661963721,0.1214624786259263
within_cross_half,Ausgrid-B,Ausgrid-A,7,255,0.5510939563171003,0.07511119646315723
within_cross_half,Ausgrid-B,Ausgrid-A,7,260,0.6984061977137327,0.023714473961671367
within_cross_half,Ausgrid-B,Ausgrid-A,7,262,0.3162085532565117,0.09815095136696361
within_cross_half,Ausgrid-B,Ausgrid-A,7,263,0.2920168707799974,0.027031526850411658
within_cross_half,Ausgrid-B,Ausgrid-A,7,266,0.5125429513205447,0.16491821365420856
within_cross_half,Ausgrid-B,Ausgrid-A,7,267,0.8953182913701898,0.08858995949475312
within_cross_half,Ausgrid-B,Ausgrid-A,7,27,0.40179319644294725,0.09814833467460138
within_cross_half,Ausgrid-B,Ausgrid-A,7,272,0.4124134958686449,0.11944409122907917
within_cross_half,Ausgrid-B,Ausgrid-A,7,274,0.34811134028451723,0.10672535129568395
within_cross_half,Ausgrid-B,Ausgrid-A,7,275,0.5043367273631193,0.035444733333085066
within_cross_half,Ausgrid-B,Ausgrid-A,7,276,0.6029976224094846,0.029577102196746696
within_cross_half,Ausgrid-B,Ausgrid-A,7,277,0.2861555266044874,-0.05914813546418474
within_cross_half,Ausgrid-B,Ausgrid-A,7,279,0.5249434470859242,0.0659630658636916
within_cross_half,Ausgrid-B,Ausgrid-A,7,28,0.3004932506536135,0.07675272073997619
within_cross_half,Ausgrid-B,Ausgrid-A,7,283,0.21204504722952322,0.050692952852071094
within_cross_half,Ausgrid-B,Ausgrid-A,7,284,0.3450716756223863,0.09016122914745339
within_cross_half,Ausgrid-B,Ausgrid-A,7,285,0.4201520160684332,0.016057804749189608
within_cross_half,Ausgrid-B,Ausgrid-A,7,287,0.44875296481974436,0.09907374842580041
within_cross_half,Ausgrid-B,Ausgrid-A,7,288,0.48598638447059933,0.15134711178515914
within_cross_half,Ausgrid-B,Ausgrid-A,7,289,0.6299238426498379,0.12003128004064578
within_cross_half,Ausgrid-B,Ausgrid-A,7,290,0.4885617065011625,0.11020070704129958
within_cross_half,Ausgrid-B,Ausgrid-A,7,293,0.8349829271649795,0.12696173080251938
within_cross_half,Ausgrid-B,Ausgrid-A,7,294,0.5934940218567943,0.029912868947341686
within_cross_half,Ausgrid-B,Ausgrid-A,7,296,0.246130196460629,0.05374237921164593
within_cross_half,Ausgrid-B,Ausgrid-A,7,297,0.2724236208463509,0.012410535018534952
within_cross_half,Ausgrid-B,Ausgrid-A,7,299,0.661557607969281,0.020666035124375703
within_cross_half,Ausgrid-B,Ausgrid-A,7,30,0.2665928733298605,0.08483963909481518
within_cross_half,Ausgrid-B,Ausgrid-A,7,32,0.43204079951505947,0.09298734363323924
within_cross_half,Ausgrid-B,Ausgrid-A,7,33,0.596200103459955,-0.053507390536067234
within_cross_half,Ausgrid-B,Ausgrid-A,7,35,0.5373546622885976,0.08761361057844708
within_cross_half,Ausgrid-B,Ausgrid-A,7,38,0.448599009740432,0.041784413352407346
within_cross_half,Ausgrid-B,Ausgrid-A,7,39,0.37453901631749503,0.10654836785551047
within_cross_half,Ausgrid-B,Ausgrid-A,7,43,0.35079205734745594,0.09286013022531558
within_cross_half,Ausgrid-B,Ausgrid-A,7,47,0.3634745447665671,0.07267595188029607
within_cross_half,Ausgrid-B,Ausgrid-A,7,48,0.48925170820759584,0.14608150047136614
within_cross_half,Ausgrid-B,Ausgrid-A,7,50,0.4510036085113984,0.1568956276069009
within_cross_half,Ausgrid-B,Ausgrid-A,7,53,0.42300856857309926,0.0604240000725772
within_cross_half,Ausgrid-B,Ausgrid-A,7,54,0.3866513969336315,0.06976217659174289
within_cross_half,Ausgrid-B,Ausgrid-A,7,55,0.4049347962489877,0.08225866948956784
within_cross_half,Ausgrid-B,Ausgrid-A,7,56,0.5257019236527745,0.07142554204975204
within_cross_half,Ausgrid-B,Ausgrid-A,7,59,0.36172418950789,0.11099819052572335
within_cross_half,Ausgrid-B,Ausgrid-A,7,61,0.3918043308773393,0.06390357839205851
within_cross_half,Ausgrid-B,Ausgrid-A,7,62,0.6223435212022848,-0.023058412529745054
within_cross_half,Ausgrid-B,Ausgrid-A,7,67,0.342014503998163,0.10060600672481701
within_cross_half,Ausgrid-B,Ausgrid-A,7,68,0.3783834091839973,0.021106321402431627
within_cross_half,Ausgrid-B,Ausgrid-A,7,69,0.3163958916738002,0.13910439904778638
within_cross_half,Ausgrid-B,Ausgrid-A,7,7,0.26698775261179,0.07858961619143101
within_cross_half,Ausgrid-B,Ausgrid-A,7,71,0.4895970982488116,0.12495670326894504
within_cross_half,Ausgrid-B,Ausgrid-A,7,74,0.6747207576893955,0.06782605651850104
within_cross_half,Ausgrid-B,Ausgrid-A,7,76,0.4025042483053565,0.0952537664455575
within_cross_half,Ausgrid-B,Ausgrid-A,7,77,0.3656490396750307,0.08811152643558129
within_cross_half,Ausgrid-B,Ausgrid-A,7,78,0.5934757490094853,0.11586133424766731
within_cross_half,Ausgrid-B,Ausgrid-A,7,79,0.49106559094167385,0.07572681308418538
within_cross_half,Ausgrid-B,Ausgrid-A,7,83,0.4098180969520525,0.09148906940449442
within_cross_half,Ausgrid-B,Ausgrid-A,7,86,0.5240559361965267,0.07475920076071207
within_cross_half,Ausgrid-B,Ausgrid-A,7,87,0.17133088879428954,0.07344700238881985
within_cross_half,Ausgrid-B,Ausgrid-A,7,90,0.19973103140941348,0.08836568422859703
within_cross_half,Ausgrid-B,Ausgrid-A,7,91,0.5508424695230969,0.04243356300312584
within_cross_half,Ausgrid-B,Ausgrid-A,7,92,0.26977514807440933,0.060270157875197294
within_cross_half,Ausgrid-B,Ausgrid-A,7,93,0.3644996770532914,0.06610708044651303
within_cross_half,Ausgrid-B,Ausgrid-A,7,94,0.4352347714079596,0.034868740451153735
within_cross_half,Ausgrid-B,Ausgrid-A,7,95,0.70823850560215,0.06478894351123055
within_cross_half,Ausgrid-B,Ausgrid-A,123,1,0.5397196098348701,0.08370254991411563
within_cross_half,Ausgrid-B,Ausgrid-A,123,103,0.33146003794177337,0.034618841676582024
within_cross_half,Ausgrid-B,Ausgrid-A,123,104,0.86820418491646,0.06511828960884725
within_cross_half,Ausgrid-B,Ausgrid-A,123,106,0.5188219092160606,0.06521279166760374
within_cross_half,Ausgrid-B,Ausgrid-A,123,108,0.3972696942354197,0.12462136042447558
within_cross_half,Ausgrid-B,Ausgrid-A,123,110,0.3840952278409663,0.13063847625311542
within_cross_half,Ausgrid-B,Ausgrid-A,123,111,0.4524084038634343,-0.04146418243846406
within_cross_half,Ausgrid-B,Ausgrid-A,123,114,0.7157981013484555,0.07483605873260168
within_cross_half,Ausgrid-B,Ausgrid-A,123,115,0.21513438136727306,0.08166843893413411
within_cross_half,Ausgrid-B,Ausgrid-A,123,121,0.6447650440809453,0.05892965628014335
within_cross_half,Ausgrid-B,Ausgrid-A,123,124,0.6305050753156936,0.10897038589927521
within_cross_half,Ausgrid-B,Ausgrid-A,123,127,0.3556702541697441,0.116164343338927
within_cross_half,Ausgrid-B,Ausgrid-A,123,129,0.45797105375726077,0.03708435670712629
within_cross_half,Ausgrid-B,Ausgrid-A,123,130,0.4270840451132995,0.05141068422731587
within_cross_half,Ausgrid-B,Ausgrid-A,123,131,0.40707185308408644,0.07217861154723848
within_cross_half,Ausgrid-B,Ausgrid-A,123,132,0.1624278236126193,0.0753539077386699
within_cross_half,Ausgrid-B,Ausgrid-A,123,134,0.652082000071781,0.0414802670216593
within_cross_half,Ausgrid-B,Ausgrid-A,123,136,0.17039336961334348,0.06350336061449569
within_cross_half,Ausgrid-B,Ausgrid-A,123,137,0.4138542893723285,0.07690252482546522
within_cross_half,Ausgrid-B,Ausgrid-A,123,138,0.3922211980499382,-0.0476452589674492
within_cross_half,Ausgrid-B,Ausgrid-A,123,139,0.4579176570413464,0.14504815930195947
within_cross_half,Ausgrid-B,Ausgrid-A,123,14,0.49790789708995525,0.08550844768992061
within_cross_half,Ausgrid-B,Ausgrid-A,123,140,0.22842497956392616,0.07829222821102999
within_cross_half,Ausgrid-B,Ausgrid-A,123,141,0.5289886615538211,-0.03429060118380067
within_cross_half,Ausgrid-B,Ausgrid-A,123,144,0.29658393759811585,0.09616564812034867
within_cross_half,Ausgrid-B,Ausgrid-A,123,146,0.21655458869145328,0.12074451724830104
within_cross_half,Ausgrid-B,Ausgrid-A,123,148,0.5194861185870856,0.09961570124024455
within_cross_half,Ausgrid-B,Ausgrid-A,123,153,0.27910754049737546,0.12123917863575961
within_cross_half,Ausgrid-B,Ausgrid-A,123,154,0.306859120919515,0.11727493408563738
within_cross_half,Ausgrid-B,Ausgrid-A,123,156,0.7002888173912604,0.10132918466468499
within_cross_half,Ausgrid-B,Ausgrid-A,123,157,0.45319019141544997,0.07675934141516727
within_cross_half,Ausgrid-B,Ausgrid-A,123,158,0.4657189304512955,0.009462718019884075
within_cross_half,Ausgrid-B,Ausgrid-A,123,160,0.4525816777954148,0.07884139301721405
within_cross_half,Ausgrid-B,Ausgrid-A,123,162,0.3365449683091185,0.10578077146074294
within_cross_half,Ausgrid-B,Ausgrid-A,123,163,0.2116891320061989,0.11007335287740538
within_cross_half,Ausgrid-B,Ausgrid-A,123,164,0.26351350886554054,0.0016013345186220995
within_cross_half,Ausgrid-B,Ausgrid-A,123,166,0.5188663887911835,0.02495124692205175
within_cross_half,Ausgrid-B,Ausgrid-A,123,167,0.42563367970651667,0.13272188265089246
within_cross_half,Ausgrid-B,Ausgrid-A,123,173,0.3294657784177573,0.10100780096596895
within_cross_half,Ausgrid-B,Ausgrid-A,123,174,0.25231953403998947,0.13843554812301861
within_cross_half,Ausgrid-B,Ausgrid-A,123,175,0.9366912443083777,0.05720836960577502
within_cross_half,Ausgrid-B,Ausgrid-A,123,180,0.2870570858354901,0.05525130669761935
within_cross_half,Ausgrid-B,Ausgrid-A,123,181,0.39642295954479306,0.019494746225757642
within_cross_half,Ausgrid-B,Ausgrid-A,123,182,0.18854008738512323,0.07519291424129082
within_cross_half,Ausgrid-B,Ausgrid-A,123,183,0.24041355552295,0.10589780776363078
within_cross_half,Ausgrid-B,Ausgrid-A,123,184,0.39512020150088006,0.12051801100583726
within_cross_half,Ausgrid-B,Ausgrid-A,123,187,0.4614079552941297,0.05362188212656338
within_cross_half,Ausgrid-B,Ausgrid-A,123,188,0.7699403425622279,0.11662922727475811
within_cross_half,Ausgrid-B,Ausgrid-A,123,189,0.692184741665792,0.1570880733737261
within_cross_half,Ausgrid-B,Ausgrid-A,123,191,0.8212053532126098,0.14088091777242318
within_cross_half,Ausgrid-B,Ausgrid-A,123,192,0.4060187192130107,0.02222855863742368
within_cross_half,Ausgrid-B,Ausgrid-A,123,195,0.3425883448161865,0.13834035818657664
within_cross_half,Ausgrid-B,Ausgrid-A,123,196,0.31855170364232627,0.15293005343398303
within_cross_half,Ausgrid-B,Ausgrid-A,123,198,0.8816191926238338,0.10225695672560287
within_cross_half,Ausgrid-B,Ausgrid-A,123,2,0.39215333881384945,0.04376660595794102
within_cross_half,Ausgrid-B,Ausgrid-A,123,203,0.4968090837641047,0.07471046382499746
within_cross_half,Ausgrid-B,Ausgrid-A,123,204,0.33989737817146254,0.020048034676325655
within_cross_half,Ausgrid-B,Ausgrid-A,123,205,0.4704045531669136,0.11172295580056524
within_cross_half,Ausgrid-B,Ausgrid-A,123,206,0.41118312170250904,0.08820048598936348
within_cross_half,Ausgrid-B,Ausgrid-A,123,208,0.3507251718764136,0.10506406965963366
within_cross_half,Ausgrid-B,Ausgrid-A,123,209,0.4312155221450753,0.15064889909214818
within_cross_half,Ausgrid-B,Ausgrid-A,123,21,0.5919166147511254,0.06534393925819948
within_cross_half,Ausgrid-B,Ausgrid-A,123,210,0.48084839812905983,0.06908246803647822
within_cross_half,Ausgrid-B,Ausgrid-A,123,212,0.7261511676596308,0.08956536676055915
within_cross_half,Ausgrid-B,Ausgrid-A,123,214,0.41212381456408975,0.05005831731817434
within_cross_half,Ausgrid-B,Ausgrid-A,123,216,0.255619102800849,0.10194436136377838
within_cross_half,Ausgrid-B,Ausgrid-A,123,218,0.4153513962659218,0.046182245762960594
within_cross_half,Ausgrid-B,Ausgrid-A,123,219,0.302482652076211,0.0864994836771773
within_cross_half,Ausgrid-B,Ausgrid-A,123,223,0.44695714866200326,0.09216348659577744
within_cross_half,Ausgrid-B,Ausgrid-A,123,225,0.3718960650677671,0.05114068033694841
within_cross_half,Ausgrid-B,Ausgrid-A,123,226,0.48547877030552,0.13639102657441438
within_cross_half,Ausgrid-B,Ausgrid-A,123,229,0.5322071732678415,-0.04202227734433017
within_cross_half,Ausgrid-B,Ausgrid-A,123,231,0.7666113248810703,0.13310732866035635
within_cross_half,Ausgrid-B,Ausgrid-A,123,232,0.4654043125799289,-0.01927904612517395
within_cross_half,Ausgrid-B,Ausgrid-A,123,233,0.22523786171878982,0.08755149122121175
within_cross_half,Ausgrid-B,Ausgrid-A,123,234,0.32933824964134045,-0.03650734616829432
within_cross_half,Ausgrid-B,Ausgrid-A,123,235,0.36096493601579416,0.11284905355834851
within_cross_half,Ausgrid-B,Ausgrid-A,123,236,0.395234980721597,0.05460694491089546
within_cross_half,Ausgrid-B,Ausgrid-A,123,239,0.2457417149014155,0.07363024243781602
within_cross_half,Ausgrid-B,Ausgrid-A,123,242,0.6583212839282837,0.024961463372713988
within_cross_half,Ausgrid-B,Ausgrid-A,123,243,0.324397935906065,-0.032968943762531566
within_cross_half,Ausgrid-B,Ausgrid-A,123,244,0.2739255354890753,0.07003166244610393
within_cross_half,Ausgrid-B,Ausgrid-A,123,245,0.18446088007082673,-0.009067719376504746
within_cross_half,Ausgrid-B,Ausgrid-A,123,247,0.23479474354331692,0.08829229036915665
within_cross_half,Ausgrid-B,Ausgrid-A,123,249,0.4043645294393277,0.0935355405610867
within_cross_half,Ausgrid-B,Ausgrid-A,123,25,0.6807640330081048,-0.0004801260663569451
within_cross_half,Ausgrid-B,Ausgrid-A,123,250,0.2995155082942329,-0.01840440196567905
within_cross_half,Ausgrid-B,Ausgrid-A,123,252,0.2397664880321089,0.13276015718988676
within_cross_half,Ausgrid-B,Ausgrid-A,123,255,0.5538753717128723,0.07044320849477848
within_cross_half,Ausgrid-B,Ausgrid-A,123,260,0.7171951650431825,-0.0025501796353282202
within_cross_half,Ausgrid-B,Ausgrid-A,123,262,0.3179563181811306,0.0931662027943242
within_cross_half,Ausgrid-B,Ausgrid-A,123,263,0.28867151468746227,0.03817788973280756
within_cross_half,Ausgrid-B,Ausgrid-A,123,266,0.5099228594541912,0.16918710661333958
within_cross_half,Ausgrid-B,Ausgrid-A,123,267,0.8834517995387807,0.10066973034827631
within_cross_half,Ausgrid-B,Ausgrid-A,123,27,0.4054708317037903,0.08989363670108386
within_cross_half,Ausgrid-B,Ausgrid-A,123,272,0.4140952489792226,0.1158533318251126
within_cross_half,Ausgrid-B,Ausgrid-A,123,274,0.35224461748296837,0.09611911326153555
within_cross_half,Ausgrid-B,Ausgrid-A,123,275,0.49890453976013505,0.04583391357259725
within_cross_half,Ausgrid-B,Ausgrid-A,123,276,0.6044906208886393,0.027174373136609198
within_cross_half,Ausgrid-B,Ausgrid-A,123,277,0.30172920317695673,-0.11679102183363677
within_cross_half,Ausgrid-B,Ausgrid-A,123,279,0.5225767311340372,0.07017418636427797
within_cross_half,Ausgrid-B,Ausgrid-A,123,28,0.30799605704449856,0.053700803360360094
within_cross_half,Ausgrid-B,Ausgrid-A,123,283,0.21276579537827814,0.04746622671169931
within_cross_half,Ausgrid-B,Ausgrid-A,123,284,0.34725640456665513,0.08440082851846997
within_cross_half,Ausgrid-B,Ausgrid-A,123,285,0.42016065029443117,0.016037584498047597
within_cross_half,Ausgrid-B,Ausgrid-A,123,287,0.4500332243786642,0.0965034713783317
within_cross_half,Ausgrid-B,Ausgrid-A,123,288,0.4904817629672503,0.14349706481530922
within_cross_half,Ausgrid-B,Ausgrid-A,123,289,0.6321979480434645,0.11685448075668114
within_cross_half,Ausgrid-B,Ausgrid-A,123,290,0.4915892101048556,0.10468682715642641
within_cross_half,Ausgrid-B,Ausgrid-A,123,293,0.8450618353472424,0.11642346436787576
within_cross_half,Ausgrid-B,Ausgrid-A,123,294,0.5888319646101269,0.037533167674317136
within_cross_half,Ausgrid-B,Ausgrid-A,123,296,0.24832004314299544,0.045323423954041764
within_cross_half,Ausgrid-B,Ausgrid-A,123,297,0.271513167919952,0.015711106810656683
within_cross_half,Ausgrid-B,Ausgrid-A,123,299,0.6726933069639909,0.004181350923363247
within_cross_half,Ausgrid-B,Ausgrid-A,123,30,0.267304936766633,0.08239526680667153
within_cross_half,Ausgrid-B,Ausgrid-A,123,32,0.42850825891895333,0.10040344654156186
within_cross_half,Ausgrid-B,Ausgrid-A,123,33,0.5842443405394147,-0.03238112013928207
within_cross_half,Ausgrid-B,Ausgrid-A,123,35,0.5373116818714441,0.08768658798122153
within_cross_half,Ausgrid-B,Ausgrid-A,123,38,0.453151832926509,0.03205950080149955
within_cross_half,Ausgrid-B,Ausgrid-A,123,39,0.3762858913728314,0.10238124960788908
within_cross_half,Ausgrid-B,Ausgrid-A,123,43,0.35357697016660683,0.08565841228677029
within_cross_half,Ausgrid-B,Ausgrid-A,123,47,0.36645487695692236,0.0650723005344318
within_cross_half,Ausgrid-B,Ausgrid-A,123,48,0.4976469671065361,0.13142878334871966
within_cross_half,Ausgrid-B,Ausgrid-A,123,50,0.4500159483852883,0.1587419555631454
within_cross_half,Ausgrid-B,Ausgrid-A,123,53,0.42428638696230947,0.057585741985234584
within_cross_half,Ausgrid-B,Ausgrid-A,123,54,0.3964208065719162,0.046258125061155675
within_cross_half,Ausgrid-B,Ausgrid-A,123,55,0.40631828417446336,0.07912314233499251
