Dataset,Features,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,MAPE_pct,RareRMSE_kW,SkillScore
HKUST,common+weather,GBM,42,UG Hall7,2000,97,0.2666626909844605,0.12083336184927997,0.04300029767149279,34.41388258875841,0.6416221899573957,-0.03013242929226445
HKUST,common+weather,GBM,42,UG Hall8,2000,131,0.27957333147853725,0.12339015900475545,0.0531237061459193,29.471400431884398,0.6209451101041735,0.17453598993665664
HKUST,common+weather,GBM,42,UG Hall9,2000,127,0.3253473786340258,0.14274247044583607,0.05701606988735589,32.35628962997291,0.7826653647935213,0.060394344349104734
HKUST,common+weather,GBM,42,Wong Check She Research Centre,2000,121,1.330610420220507,0.5780840187133777,0.0557575024480355,36.06989335854129,3.2134709446777916,0.059372049565266205
HKUST,common+weather,GBM,42,Zone A1,2000,121,0.4054469208492442,0.18169173038659414,0.054240281905687714,37.825459144944254,0.8796649088362603,-0.06474974180098902
HKUST,common+weather,GBM,42,Zone A2,2000,101,2.450103075569463,1.0896511511251188,0.05345869944971412,31.43245927292678,5.388365687789788,0.09882688683424157
HKUST,common+weather,GBM,42,Zone A4,2000,113,0.6641593791614073,0.2926999772480991,0.05243225540075846,37.49216501601976,1.362757253952892,0.059228666767139004
HKUST,common+weather,GBM,42,Zone A5,2000,107,0.22547618370922462,0.09951197669349561,0.05577649043702577,33.411495047364596,0.5173402682435627,0.08862568816971339
HKUST,common+weather,GBM,42,Zone A6,2000,117,0.7574437117095083,0.32860288928392606,0.05970606758909934,34.67975167261817,1.9291911334270477,0.04997353667104987
HKUST,common+weather,GBM,42,Zone A7,2000,113,0.1361870296970493,0.06087207012748234,0.051333218883169725,34.358280563860376,0.31579030895156296,0.0722687037841393
HKUST,common+weather,GBM,42,Zone D,2000,120,0.9745532906975347,0.42183607624399094,0.05350637213678518,43.44006876413219,1.8827854917130824,0.12278994928226405
HKUST,common+weather,GBM,42,Zone J1,2000,127,0.31116973840761825,0.13658246495771756,0.058460443006349797,43.528636016473484,0.7462414988160908,0.08757225829193094
HKUST,common+weather,GBM,42,Zone J2,2000,123,0.5086684562101039,0.2394635895785162,0.04610974893330976,66.33854482051933,1.0759398239551319,-0.2250441021034304
HKUST,common+weather,GBM,42,Zone L2,2000,122,0.10498128334372525,0.04887527697183446,0.05296734780208136,29.31420249752807,0.2119391000342461,0.13095248488477373
HKUST,common+weather,GBM,7,Indoor Sports Centre,2000,120,0.45950130942166706,0.20362519533179144,0.053592408376681486,33.211181907831694,1.0000507370347596,0.09519231442967713
HKUST,common+weather,GBM,7,LSK North,2000,109,0.7622459927183641,0.3330226106553031,0.0569379078649322,38.80912527587449,1.8530274567272969,0.07859300709005712
HKUST,common+weather,GBM,7,LSK South,2000,97,0.295676938855201,0.11276919240860625,0.050515088883285285,28.25798708833352,0.8381108421507666,0.0896396793482358
HKUST,common+weather,GBM,7,Library,2000,137,1.77564318727023,0.7758357845894106,0.05326823025350182,65.66203673397182,4.280915716633804,0.041742859894792206
HKUST,common+weather,GBM,7,S H Ho Sports Hall,2000,97,0.44206848905347934,0.18858486446230283,0.046530733319525015,52.765875493442415,1.2254275403638921,-0.056192213923391465
HKUST,common+weather,GBM,7,SQ Apartment1-12,2000,127,0.23573053974146105,0.10493915268473829,0.054041847716978696,33.690275917593695,0.4860294099896395,0.07746727552987231
HKUST,common+weather,GBM,7,SQ Apartment13-24,2000,122,0.23904698789244758,0.1026300199635258,0.05502923294025036,32.17362480286963,0.5691582819667422,0.038522676954285795
HKUST,common+weather,GBM,7,SQ Apartment25-36,2000,133,0.2571056406500571,0.11316064470453874,0.05915914419007296,36.946120874782956,0.6060519308777333,0.07908175696582176
HKUST,common+weather,GBM,7,SQ Apartment37-48,2000,127,0.16245156929373286,0.07367108493662039,0.05324535211200683,39.206727460254484,0.3436097668066155,0.03566431007168247
HKUST,common+weather,GBM,7,SQ Block P,2000,104,0.43982275763583895,0.1850586138643018,0.057560889626467604,36.42987767961666,1.2255843981140002,-0.01711733456931941
HKUST,common+weather,GBM,7,SQ Block R,2000,102,0.4248374663559092,0.1770989346926398,0.05369533194589348,34.86756344668994,1.2122177244431536,0.06595585994296449
HKUST,common+weather,GBM,7,SQ Block S,2000,113,0.3872220750833621,0.1684078698071217,0.05668878141196532,39.79488682722577,1.0623367988915189,0.01800547255537721
HKUST,common+weather,GBM,7,SQ1,2000,117,0.36535042378435995,0.15341948876848824,0.05302172295864206,33.56918345577198,0.8370581949132562,0.1361885860201928
HKUST,common+weather,GBM,7,SQ2,2000,115,0.37283327166984886,0.1627210658419014,0.054380582215555556,34.13154587831504,0.8185915499465171,0.028454722902502283
HKUST,common+weather,GBM,7,SQ3,2000,110,0.43127524501263165,0.19176528006122384,0.059876636360467694,34.77177096675125,1.0660292516628072,0.047018278986292295
HKUST,common+weather,GBM,7,SQ4,2000,107,0.4142851845365294,0.18281774956421645,0.05546728940106164,32.25355517168988,1.009321562276999,0.08992919892990392
HKUST,common+weather,GBM,7,SQ567,2000,125,0.5109929995618305,0.22458541839192045,0.05191084820154185,32.35402584872627,1.071719281903541,0.0805623224447174
HKUST,common+weather,GBM,7,Shaw Auditorium,2000,107,0.9437684138984087,0.4187128635249095,0.05715360979082995,35.00897673740305,2.3641448629315525,0.07666450140682901
HKUST,common+weather,GBM,7,UG Hall2 2F,2000,108,0.2076036621010705,0.0922930457573653,0.051054558580401053,50.87495336290275,0.5133778937593679,-0.1742617761196097
HKUST,common+weather,GBM,7,UG Hall2 RF,2000,141,0.10348345123238309,0.04552210282108038,0.04965616661822605,43.16355330250849,0.26235230943309573,-0.07206078211734179
HKUST,common+weather,GBM,7,UG Hall3,2000,121,0.3295944397081885,0.1431231864810373,0.05967670463664468,34.76249985232723,0.836615236665401,0.08788130067748179
HKUST,common+weather,GBM,7,UG Hall4,2000,109,0.36651103483677866,0.1599221561303777,0.057195854375277556,31.371554992338606,0.9530212712365096,0.08039181118719996
HKUST,common+weather,GBM,7,UG Hall6,2000,110,0.30353864498302624,0.13533810326359405,0.049584165958069776,31.61259075206373,0.607449894793698,0.0755125089491887
HKUST,common+weather,GBM,7,UG Hall7,2000,97,0.2670846844281925,0.11880353081052222,0.043068345599865915,34.436103306035335,0.6644582881655868,-0.031762612838872384
HKUST,common+weather,GBM,7,UG Hall8,2000,131,0.27286792673519855,0.12051277827096683,0.051849564763081696,29.647398383860136,0.6140187282232354,0.19433426704435375
HKUST,common+weather,GBM,7,UG Hall9,2000,127,0.3142757128067589,0.14063841244572814,0.05507579646260213,31.705543001132963,0.696711216674907,0.09236939782103926
HKUST,common+weather,GBM,7,Wong Check She Research Centre,2000,121,1.3088629529911586,0.5683120514676419,0.054846203063292964,34.62385557689587,3.1002467835858054,0.07474565194822247
HKUST,common+weather,GBM,7,Zone A1,2000,121,0.40441348719972503,0.18719625292925246,0.05410203018986919,38.00887944000274,0.836521064058564,-0.062035827463720716
HKUST,common+weather,GBM,7,Zone A2,2000,101,2.4640462457676082,1.1116776717790327,0.05376292491370837,31.80683220899207,5.455529036871137,0.09369844541471384
HKUST,common+weather,GBM,7,Zone A4,2000,113,0.6581674865728324,0.29173559146416006,0.05195922369723158,36.52651024418162,1.3715041242474721,0.06771608854571742
HKUST,common+weather,GBM,7,Zone A5,2000,107,0.22672690921704688,0.10136111725705264,0.05608588488471768,34.0518711484802,0.5356158169780765,0.08357025801195406
HKUST,common+weather,GBM,7,Zone A6,2000,117,0.7497618842874681,0.32244980286612696,0.05910054179202991,33.754858042880485,1.9468369303879163,0.059608495975409403
HKUST,common+weather,GBM,7,Zone A7,2000,113,0.13314400338642846,0.059968875973373116,0.050186205573474724,34.50840965123226,0.3080852861302963,0.09299836320803079
HKUST,common+weather,GBM,7,Zone D,2000,120,0.9834097220349445,0.4292169941629634,0.0539926210833196,41.44841903387402,1.9912709834175353,0.1148181424484821
HKUST,common+weather,GBM,7,Zone J1,2000,127,0.307727285765643,0.13562932344962278,0.05781369853978274,42.72920499801779,0.7362830762713624,0.0976663931076368
HKUST,common+weather,GBM,7,Zone J2,2000,123,0.4877699785820452,0.23230531255800257,0.044215344936455354,65.04522264723653,1.1088249922657845,-0.1747135647000666
HKUST,common+weather,GBM,7,Zone L2,2000,122,0.105523950122282,0.04935762686845707,0.0532411453694662,29.67063165474022,0.22406515888708187,0.12646022492738473
HKUST,common+weather,GBM,123,Indoor Sports Centre,2000,120,0.45762255587707923,0.20237577510031338,0.05337328619979931,33.30930999778203,0.9517524405942075,0.09889178298739476
HKUST,common+weather,GBM,123,LSK North,2000,109,0.7497176360002543,0.3268081510807724,0.05600207031730431,38.48871059521909,1.816452816389976,0.09373735104202563
HKUST,common+weather,GBM,123,LSK South,2000,97,0.2961774449224503,0.1117517807295488,0.050600598117017254,28.42886881641478,0.84514923679257,0.08809867021295004
HKUST,common+weather,GBM,123,Library,2000,137,1.7972702102319063,0.7829682280843439,0.05391702796639785,63.01886913259147,4.175929419738947,0.030071455796930824
HKUST,common+weather,GBM,123,S H Ho Sports Hall,2000,97,0.45438565894633876,0.19492593199239464,0.04782719973078869,52.94340496278379,1.260422381140251,-0.08562045696840959
HKUST,common+weather,GBM,123,SQ Apartment1-12,2000,127,0.23681015569389532,0.10511996814326753,0.05428935252037949,33.33073446492432,0.48630302915519047,0.07324219274224131
HKUST,common+weather,GBM,123,SQ Apartment13-24,2000,122,0.240690027478447,0.10316960324690551,0.055407464889145254,32.20254354671581,0.5738343703910002,0.03191416321925544
HKUST,common+weather,GBM,123,SQ Apartment25-36,2000,133,0.2519208202465316,0.11157770426936355,0.0579661344331642,36.831564360530564,0.5994486652886418,0.09765309474118133
HKUST,common+weather,GBM,123,SQ Apartment37-48,2000,127,0.15903992235638423,0.07257540643610853,0.05212714597062741,39.17709600865904,0.34931493322246177,0.055916332981791994
HKUST,common+weather,GBM,123,SQ Block P,2000,104,0.4341477539774423,0.18463288733421093,0.05681818531310591,36.50713281269293,1.1926359488654537,-0.00399353755225218
HKUST,common+weather,GBM,123,SQ Block R,2000,102,0.41844346807067395,0.1743818740152034,0.05288719262773938,33.47746177978432,1.1843132003090435,0.08001365169350516
HKUST,common+weather,GBM,123,SQ Block S,2000,113,0.3731848652980024,0.16211435019418913,0.05463375312623328,38.44140460717965,1.0236885873420614,0.05360381282781079
HKUST,common+weather,GBM,123,SQ1,2000,117,0.3734453697788507,0.15720937666106513,0.0541965073736682,33.996484972288336,0.8660592421482971,0.11704940815045972
HKUST,common+weather,GBM,123,SQ2,2000,115,0.36613911556434814,0.16300245031483632,0.05340418838453153,33.90415935781342,0.8376092311711888,0.04589864822419876
HKUST,common+weather,GBM,123,SQ3,2000,110,0.4372194659373245,0.1971512641533058,0.060701909683873234,35.40274867471529,1.0265504084728412,0.033883433078933045
HKUST,common+weather,GBM,123,SQ4,2000,107,0.41903178362728827,0.1853724914284529,0.056102796040606265,32.08748370585048,0.9977256211791556,0.07950222399060436
HKUST,common+weather,GBM,123,SQ567,2000,125,0.5210047980583952,0.22976160913721314,0.052927928577251974,33.489701156253275,1.0526944289915439,0.06254793718752949
HKUST,common+weather,GBM,123,Shaw Auditorium,2000,107,0.9512044729614767,0.4207723319826276,0.057603929606383664,34.8430266052957,2.3542374966900907,0.06938943561584221
HKUST,common+weather,GBM,123,UG Hall2 2F,2000,108,0.18600818530459104,0.08624947893848166,0.04574372964790956,49.744984669289344,0.48744018953208923,-0.052111989923458335
HKUST,common+weather,GBM,123,UG Hall2 RF,2000,141,0.0994092522588263,0.0436526960876052,0.04770117670769016,42.196409665472686,0.2527507665859024,-0.029853174175424213
HKUST,common+weather,GBM,123,UG Hall3,2000,121,0.3267304841920953,0.14144417417842392,0.059158153936645905,34.459679751448824,0.7986218124507246,0.09580700289069055
HKUST,common+weather,GBM,123,UG Hall4,2000,109,0.3742903854470107,0.16087385215845323,0.05840986040059467,31.4062807577549,0.9878748916634018,0.0608727412415947
HKUST,common+weather,GBM,123,UG Hall6,2000,110,0.30294172459778645,0.1341902983588835,0.04948665679429545,31.208013534137052,0.5797900533619169,0.0773305490519185
HKUST,common+weather,GBM,123,UG Hall7,2000,97,0.2579670267082125,0.11582033384583636,0.041598091195027664,33.53406565168643,0.6212234706330746,0.003459393141280853
HKUST,common+weather,GBM,123,UG Hall8,2000,131,0.28023475802693215,0.12231337310807594,0.05324938848267228,29.587230613465003,0.6158173025906762,0.17258307186642097
HKUST,common+weather,GBM,123,UG Hall9,2000,127,0.3215709632869378,0.14216329416610232,0.056354265380870364,32.199370022470966,0.727294774196528,0.07130066003269331
HKUST,common+weather,GBM,123,Wong Check She Research Centre,2000,121,1.3230559005563405,0.5760206428990887,0.05544094010772353,35.89403789031173,3.1857636346634735,0.06471244991103098
HKUST,common+weather,GBM,123,Zone A1,2000,121,0.3760647956637086,0.1738036049080065,0.050309570705036534,37.03936418071247,0.8212369301537524,0.012411061737326312
HKUST,common+weather,GBM,123,Zone A2,2000,101,2.403417698655935,1.0953935419588232,0.05244007310782567,31.780610988266815,5.34382165382904,0.11599824867284603
HKUST,common+weather,GBM,123,Zone A4,2000,113,0.6582436587509273,0.29252774116307173,0.05196523713199078,37.923905917758496,1.3686514492906388,0.0676081918513547
HKUST,common+weather,GBM,123,Zone A5,2000,107,0.22399487442594115,0.09992903347603789,0.05541005602380239,33.25969320079328,0.5140757191728337,0.09461313751558886
HKUST,common+weather,GBM,123,Zone A6,2000,117,0.7497737854644523,0.3258411526627967,0.05910147991121477,34.67629567551283,1.8834203149585185,0.05959356888194367
HKUST,common+weather,GBM,123,Zone A7,2000,113,0.13118880846840356,0.05938221641168555,0.049449230481870915,34.14716411795606,0.31435899630382114,0.10631751349487495
HKUST,common+weather,GBM,123,Zone D,2000,120,0.9735161580894602,0.420135056210464,0.05344942994202525,43.354299275894064,1.9586904230024826,0.12372348791623544
HKUST,common+weather,GBM,123,Zone J1,2000,127,0.30888945942423857,0.1353470149776428,0.05803203978105988,43.27358022979224,0.7379106475574647,0.09425860836542044
HKUST,common+weather,GBM,123,Zone J2,2000,123,0.4671554906621864,0.22295671899722683,0.04234668402231992,66.07748410774377,1.0343256067463984,-0.12506696968165176
HKUST,common+weather,GBM,123,Zone L2,2000,122,0.10105799896790105,0.04813193813780241,0.050987890498436446,29.878673336208156,0.2081962729313505,0.16342989827985588
Ausgrid,n/a,Persistence,0,1,2000,598,0.6233995027267827,0.38967599999999997,0.18925303665051085,140.4406449947895,0.7646371776064295,0.0
Ausgrid,n/a,Persistence,0,10,2000,531,0.2871269719131242,0.13950300000000002,0.0888932489313143,81.47536666976691,0.365323972002624,0.0
Ausgrid,n/a,Persistence,0,100,2000,268,0.4339801746623917,0.20773999999999998,0.07340666012557369,33.48418800618569,0.9240801557918871,0.0
Ausgrid,n/a,Persistence,0,101,2000,202,0.2949399159150894,0.142263,0.0923979862267903,27.545794666041783,0.6075064926516106,0.0
Ausgrid,n/a,Persistence,0,102,2000,233,0.42903908679746183,0.255197,0.12335160537909558,34.37326944818119,0.7550848401867357,0.0
Ausgrid,n/a,Persistence,0,103,2000,269,0.3730065951159577,0.183072,0.08318631288561243,37.013325258989944,0.6993342771713437,0.0
Ausgrid,n/a,Persistence,0,104,2000,227,0.9120351933999038,0.42726699999999995,0.11369174687109247,36.91161279937331,1.7516021413762912,0.0
Ausgrid,n/a,Persistence,0,105,2000,213,0.27522194679930595,0.15994799999999998,0.07422182433033238,28.405747636829297,0.527074003053495,0.0
Ausgrid,n/a,Persistence,0,106,2000,289,0.5629971207741653,0.236333,0.10146724929966792,38.69085709622698,0.986446364008578,0.0
Ausgrid,n/a,Persistence,0,107,2000,229,0.2533963298866027,0.15961999999999998,0.08613122111183687,27.28799398576883,0.426575722658442,0.0
Ausgrid,n/a,Persistence,0,108,2000,444,0.4554912007931657,0.229699,0.12773168838843682,53.40059655808144,0.6109194517909677,0.0
Ausgrid,n/a,Persistence,0,109,2000,160,0.48962253420364543,0.286135,0.1337035866203292,20.87262152519177,1.0855112390021577,0.0
Ausgrid,n/a,Persistence,0,11,2000,253,0.4128719728923241,0.23512699999999997,0.12458418011234884,33.72419319530713,0.7419188027550069,0.0
Ausgrid,n/a,Persistence,0,110,2000,684,0.43641408318247477,0.29776800000000003,0.1045874353377349,78.55922208363964,0.5258292198243196,0.0
Ausgrid,n/a,Persistence,0,111,2000,255,0.38727863612649743,0.17530500000000002,0.08734294905874998,33.0081600554863,0.6713238662026946,0.0
Ausgrid,n/a,Persistence,0,112,2000,543,0.837409584373143,0.467044,0.22268214956632618,91.01615750168726,1.1137417827969363,0.0
Ausgrid,n/a,Persistence,0,113,2000,225,0.323876291197735,0.19654400000000002,0.10724380503236255,33.3314267199641,0.6109382947565163,0.0
Ausgrid,n/a,Persistence,0,114,2000,308,0.7840541486402581,0.42227200000000004,0.13080366102174254,50.39579217422886,1.3449546702157158,0.0
Ausgrid,n/a,Persistence,0,115,2000,272,0.24575162664771927,0.13706699999999997,0.11068297661945957,35.47464723941215,0.4440747320520036,0.0
Ausgrid,n/a,Persistence,0,116,2000,229,0.33877944447678643,0.20444400000000001,0.12400328126323595,32.72630124879134,0.6071368988735565,0.0
Ausgrid,n/a,Persistence,0,117,2000,414,0.25157962954102625,0.126235,0.11150491952957874,48.591655996137376,0.3756178292136682,0.0
Ausgrid,n/a,Persistence,0,118,2000,173,0.34688780895269294,0.17660599999999999,0.11902219570993512,22.90316620101689,0.7432401178840994,0.0
Ausgrid,n/a,Persistence,0,119,2000,363,0.38757376330190363,0.219651,0.12226301681448064,40.02917239744354,0.5621861303688159,0.0
Ausgrid,n/a,Persistence,0,12,2000,182,0.23284128929380202,0.143521,0.08591866085630426,21.994199755588664,0.43793524033271714,0.0
