Condition,Source,Target,Model,Seed,Site_ID,RMSE_kW,Skill_vs_naive,Skill_vs_smart
baseline_15min,-,Ausgrid,Persistence_naive,0,49,0.5735398660947642,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,5,0.4882106451113085,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,50,0.519965560397994,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,51,0.4206725615012227,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,52,0.6611655284420083,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,53,0.382087440254191,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,54,0.36046775167828815,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,55,0.4446189537120522,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,56,0.5787790251900978,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,57,0.7863318281743401,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,58,1.0273203589922668,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,59,0.4109716243245998,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,6,0.42668034405160965,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,60,0.34818518061514336,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,61,0.45171275828783053,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,62,0.6496680198378246,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,63,0.30760356955015977,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,64,0.3450607714591735,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,65,0.43227072535622857,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,66,0.27919434808032917,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,67,0.3801842921531609,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,68,0.3709106010887259,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,69,0.34405347840125083,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,7,0.27754361819360934,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,70,0.5201678652127599,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,71,0.5522817940146135,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,72,0.42171722516397164,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,73,0.28327340150462416,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,74,0.6885488334170642,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,75,0.9651028256097897,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,76,0.4362159602765584,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,77,0.42638372389198914,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,78,0.6565914163313438,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,79,0.5525994697789711,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,8,0.5475071743822175,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,80,0.9996963719049899,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,81,0.39238289972933327,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,82,0.977900781265666,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,83,0.44502297019367437,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,84,0.5018781904008183,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,85,0.9678249945108878,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,86,0.5200563469471361,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,87,0.16346212405324972,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,88,0.21982879702168232,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,89,0.5089858249499685,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,9,0.19666814180237732,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,90,0.20986412747299144,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,91,0.5795222515141244,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,92,0.28766660911548286,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,93,0.35450952032350275,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,94,0.42241621654477235,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,95,0.7702468876925113,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,96,0.6827964616194199,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,97,0.329002638287294,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,98,0.4430606324195369,0.0,
baseline_15min,-,Ausgrid,Persistence_naive,0,99,0.3686969704242225,0.0,
baseline_15min,-,Ausgrid,Persistence_smart,0,1,0.584839336912284,0.04844447828331566,
baseline_15min,-,Ausgrid,Persistence_smart,0,10,0.40564500983002366,-0.4681466930262108,
baseline_15min,-,Ausgrid,Persistence_smart,0,100,0.6593731083385187,-0.6133479691733932,
baseline_15min,-,Ausgrid,Persistence_smart,0,101,0.5571102009477119,-1.0211793263495847,
baseline_15min,-,Ausgrid,Persistence_smart,0,102,0.6490922815748158,-0.5589340018040578,
baseline_15min,-,Ausgrid,Persistence_smart,0,103,0.7170340242973132,-0.9505504646467322,
baseline_15min,-,Ausgrid,Persistence_smart,0,104,1.3679206460902622,-0.44414480784848376,
baseline_15min,-,Ausgrid,Persistence_smart,0,105,0.3364864038858034,-0.16289073497693418,
baseline_15min,-,Ausgrid,Persistence_smart,0,106,0.9982619145294485,-0.8334223863480279,
baseline_15min,-,Ausgrid,Persistence_smart,0,107,0.44711881195047026,-0.65320261798211,
baseline_15min,-,Ausgrid,Persistence_smart,0,108,0.6985117422062423,-0.46884251527886733,
baseline_15min,-,Ausgrid,Persistence_smart,0,109,0.6291858072143712,-0.362830159926689,
baseline_15min,-,Ausgrid,Persistence_smart,0,11,0.6311382352543696,-0.5603093409795625,
baseline_15min,-,Ausgrid,Persistence_smart,0,110,0.6013507545517841,-0.3995734026215778,
baseline_15min,-,Ausgrid,Persistence_smart,0,111,0.9303092593326157,-1.2092871213983045,
baseline_15min,-,Ausgrid,Persistence_smart,0,112,0.865213523934988,-0.08413345761292534,
baseline_15min,-,Ausgrid,Persistence_smart,0,113,0.5597346853644144,-0.6560981472251479,
baseline_15min,-,Ausgrid,Persistence_smart,0,114,1.2893293497008436,-0.589344389656357,
baseline_15min,-,Ausgrid,Persistence_smart,0,115,0.42364265365989767,-0.8760524190567995,
baseline_15min,-,Ausgrid,Persistence_smart,0,116,0.4508284662707092,-0.3812379618895687,
baseline_15min,-,Ausgrid,Persistence_smart,0,117,0.36530446205870515,-0.49893758955515444,
baseline_15min,-,Ausgrid,Persistence_smart,0,118,0.7009020958735963,-0.8664082291745714,
baseline_15min,-,Ausgrid,Persistence_smart,0,119,0.6038315046434726,-0.47687950579294625,
baseline_15min,-,Ausgrid,Persistence_smart,0,12,0.4498354054540394,-0.8202861026010713,
baseline_15min,-,Ausgrid,Persistence_smart,0,120,0.9596926403802418,-1.4089821160140406,
baseline_15min,-,Ausgrid,Persistence_smart,0,121,0.671546720638259,-0.018780523119856785,
baseline_15min,-,Ausgrid,Persistence_smart,0,122,0.471846750545132,-0.5571608410393969,
baseline_15min,-,Ausgrid,Persistence_smart,0,123,0.4122506882953623,-0.023327493224415408,
baseline_15min,-,Ausgrid,Persistence_smart,0,124,0.9196932053679641,-0.3938481043781441,
baseline_15min,-,Ausgrid,Persistence_smart,0,125,0.4387576187372705,-0.21974253465005855,
baseline_15min,-,Ausgrid,Persistence_smart,0,126,0.6506462356765004,-0.6686925458301871,
baseline_15min,-,Ausgrid,Persistence_smart,0,127,0.5423026737901999,-0.38690503873564475,
baseline_15min,-,Ausgrid,Persistence_smart,0,128,0.32754430234702603,-0.2908971104534386,
baseline_15min,-,Ausgrid,Persistence_smart,0,129,0.8009095067484215,-0.8247828100239523,
baseline_15min,-,Ausgrid,Persistence_smart,0,13,0.6901916864176212,-0.5687153305255916,
baseline_15min,-,Ausgrid,Persistence_smart,0,130,0.5634265151730081,-0.5142322188571931,
baseline_15min,-,Ausgrid,Persistence_smart,0,131,0.8574571791057557,-0.91372194937877,
baseline_15min,-,Ausgrid,Persistence_smart,0,132,0.2542034264127846,-0.5251529102944867,
baseline_15min,-,Ausgrid,Persistence_smart,0,133,0.7585212403090634,-0.32229781389550194,
baseline_15min,-,Ausgrid,Persistence_smart,0,134,1.0564399670591793,-0.5877151323015428,
baseline_15min,-,Ausgrid,Persistence_smart,0,135,0.33367344814953437,-0.16489447598953477,
baseline_15min,-,Ausgrid,Persistence_smart,0,136,0.21772453237979408,-0.13792760115930514,
baseline_15min,-,Ausgrid,Persistence_smart,0,137,0.716539799313339,-0.6162205936950507,
baseline_15min,-,Ausgrid,Persistence_smart,0,138,1.1589071084431226,-1.918414850605108,
baseline_15min,-,Ausgrid,Persistence_smart,0,139,0.6518557570505916,-0.2743044232658367,
baseline_15min,-,Ausgrid,Persistence_smart,0,14,0.8688172466059821,-0.4977217769029121,
baseline_15min,-,Ausgrid,Persistence_smart,0,140,0.35264830922606166,-0.2928996334165417,
baseline_15min,-,Ausgrid,Persistence_smart,0,141,0.9839277219389644,-0.8057383009448507,
baseline_15min,-,Ausgrid,Persistence_smart,0,142,0.6036910153381446,-0.48972739139577603,
baseline_15min,-,Ausgrid,Persistence_smart,0,143,1.1844930282614583,-0.7809046181191677,
baseline_15min,-,Ausgrid,Persistence_smart,0,144,0.49039899877548687,-0.43673056808376187,
baseline_15min,-,Ausgrid,Persistence_smart,0,145,0.6138126798950964,-0.5023540279771403,
baseline_15min,-,Ausgrid,Persistence_smart,0,146,0.45025412824315114,-0.5386364022427648,
baseline_15min,-,Ausgrid,Persistence_smart,0,147,1.1094620281920422,-0.9621025273399144,
baseline_15min,-,Ausgrid,Persistence_smart,0,148,0.8877974048171126,-0.5974217527901668,
baseline_15min,-,Ausgrid,Persistence_smart,0,149,1.0859989999995396,-0.29394968474664807,
baseline_15min,-,Ausgrid,Persistence_smart,0,15,0.21302681521348435,-0.12745086486937418,
baseline_15min,-,Ausgrid,Persistence_smart,0,150,0.23208201998431502,-0.29268539728178,
baseline_15min,-,Ausgrid,Persistence_smart,0,151,0.5783867927261134,-0.6348277687010695,
baseline_15min,-,Ausgrid,Persistence_smart,0,152,1.1050999809971946,-0.3052244598410885,
baseline_15min,-,Ausgrid,Persistence_smart,0,153,0.34458321781537765,-0.12619267572770565,
baseline_15min,-,Ausgrid,Persistence_smart,0,154,0.5211693179764135,-0.5384514304000441,
baseline_15min,-,Ausgrid,Persistence_smart,0,155,0.3293108774395404,-0.35465054357962034,
baseline_15min,-,Ausgrid,Persistence_smart,0,156,0.5516539513136836,0.2863826036139341,
baseline_15min,-,Ausgrid,Persistence_smart,0,157,0.7233536852743615,-0.4425798456061292,
baseline_15min,-,Ausgrid,Persistence_smart,0,158,0.43704300932516926,0.019597985164983123,
baseline_15min,-,Ausgrid,Persistence_smart,0,159,1.3572014500434342,-0.8322096977074196,
baseline_15min,-,Ausgrid,Persistence_smart,0,16,0.9909582493727978,-1.2387414572304718,
baseline_15min,-,Ausgrid,Persistence_smart,0,160,0.7994675277958448,-0.5164142597322199,
baseline_15min,-,Ausgrid,Persistence_smart,0,161,0.9505407198011036,-0.48775661016739247,
baseline_15min,-,Ausgrid,Persistence_smart,0,162,0.4879482718485639,-0.31972457315103564,
baseline_15min,-,Ausgrid,Persistence_smart,0,163,0.3436103549079975,-0.39656860171001074,
baseline_15min,-,Ausgrid,Persistence_smart,0,164,0.5744747409590781,-0.8941234326755483,
baseline_15min,-,Ausgrid,Persistence_smart,0,165,0.5260389054052941,-0.0368406038303839,
baseline_15min,-,Ausgrid,Persistence_smart,0,166,0.9318359544469187,-0.6168931820196095,
baseline_15min,-,Ausgrid,Persistence_smart,0,167,0.6130506602231173,-0.24027442327650972,
baseline_15min,-,Ausgrid,Persistence_smart,0,168,0.38685387680621736,-0.6085194770699529,
baseline_15min,-,Ausgrid,Persistence_smart,0,169,0.34707601184754905,-0.009686849609866321,
baseline_15min,-,Ausgrid,Persistence_smart,0,17,1.0250125482158743,-0.9386342969623309,
baseline_15min,-,Ausgrid,Persistence_smart,0,170,0.38016953586525054,-0.011757807994655645,
baseline_15min,-,Ausgrid,Persistence_smart,0,171,0.38087206250918426,-0.33540576938350686,
baseline_15min,-,Ausgrid,Persistence_smart,0,172,0.5496111534530572,-0.46227414201703576,
baseline_15min,-,Ausgrid,Persistence_smart,0,173,0.5352882961545115,-0.46391129509957874,
baseline_15min,-,Ausgrid,Persistence_smart,0,174,0.4108845214899194,-0.5418292844374544,
baseline_15min,-,Ausgrid,Persistence_smart,0,175,1.3219522253092206,-0.38594533080730087,
baseline_15min,-,Ausgrid,Persistence_smart,0,176,0.8061031100299764,-1.5210910571530771,
baseline_15min,-,Ausgrid,Persistence_smart,0,177,0.7330620533079039,-0.794414279393242,
baseline_15min,-,Ausgrid,Persistence_smart,0,178,0.3884190958230555,-0.10199233387762385,
baseline_15min,-,Ausgrid,Persistence_smart,0,179,0.6403929309416212,-0.7504262121928453,
baseline_15min,-,Ausgrid,Persistence_smart,0,18,0.5205429761316543,-0.40021868756339196,
baseline_15min,-,Ausgrid,Persistence_smart,0,180,0.43159956904519725,-0.44272045334564525,
baseline_15min,-,Ausgrid,Persistence_smart,0,181,0.6430953661782985,-0.5248214088845402,
baseline_15min,-,Ausgrid,Persistence_smart,0,182,0.2970959743921146,-0.501814354460028,
baseline_15min,-,Ausgrid,Persistence_smart,0,183,0.36029382176218344,-0.31955856086069834,
baseline_15min,-,Ausgrid,Persistence_smart,0,184,0.550979770953526,-0.2928463686254774,
baseline_15min,-,Ausgrid,Persistence_smart,0,185,0.7737699399692392,-0.5962906589019608,
baseline_15min,-,Ausgrid,Persistence_smart,0,186,0.30413330629840596,-0.42846114425350046,
baseline_15min,-,Ausgrid,Persistence_smart,0,187,0.39802127581324087,0.007950097758883112,
baseline_15min,-,Ausgrid,Persistence_smart,0,188,1.125052751652117,-0.38452428600519073,
baseline_15min,-,Ausgrid,Persistence_smart,0,189,0.9437053438441472,-0.1340806682852338,
baseline_15min,-,Ausgrid,Persistence_smart,0,19,0.3634742384268794,-0.513918915955007,
baseline_15min,-,Ausgrid,Persistence_smart,0,190,0.7169639363315284,-0.4633739786064266,
baseline_15min,-,Ausgrid,Persistence_smart,0,191,1.1847964981379713,-0.28718131012880255,
baseline_15min,-,Ausgrid,Persistence_smart,0,192,0.6452910599101772,-0.635030615014563,
baseline_15min,-,Ausgrid,Persistence_smart,0,193,0.8106649690223452,-0.8807783988738689,
baseline_15min,-,Ausgrid,Persistence_smart,0,194,0.6198603746006032,-0.36712543613330606,
baseline_15min,-,Ausgrid,Persistence_smart,0,195,0.49093843809585735,-0.24931748583584423,
baseline_15min,-,Ausgrid,Persistence_smart,0,196,0.4397100385481323,-0.22540353235890787,
baseline_15min,-,Ausgrid,Persistence_smart,0,197,0.7349543632090363,-0.88743695322211,
baseline_15min,-,Ausgrid,Persistence_smart,0,198,1.4462149999222107,-0.46447456036129253,
baseline_15min,-,Ausgrid,Persistence_smart,0,199,0.9587342853992445,-1.6515526802429967,
baseline_15min,-,Ausgrid,Persistence_smart,0,2,0.7295518336622833,-0.8123620109919456,
baseline_15min,-,Ausgrid,Persistence_smart,0,20,1.395899929794396,-1.883685474286155,
baseline_15min,-,Ausgrid,Persistence_smart,0,200,0.8939967662133909,-0.8971991857874013,
baseline_15min,-,Ausgrid,Persistence_smart,0,201,1.0460368559472462,-1.1693167190255829,
baseline_15min,-,Ausgrid,Persistence_smart,0,202,0.4504773557017045,-0.7389160694072876,
baseline_15min,-,Ausgrid,Persistence_smart,0,203,0.928517002536841,-0.9173658846983135,
baseline_15min,-,Ausgrid,Persistence_smart,0,204,0.5468999890290729,-0.5137219019778378,
baseline_15min,-,Ausgrid,Persistence_smart,0,205,0.630877683865898,-0.4813283376012254,
baseline_15min,-,Ausgrid,Persistence_smart,0,206,0.6806077754477978,-0.6483857656912009,
baseline_15min,-,Ausgrid,Persistence_smart,0,207,0.7766922839838182,-0.8101748249030887,
baseline_15min,-,Ausgrid,Persistence_smart,0,208,0.49263754018547956,-0.23815907475480547,
baseline_15min,-,Ausgrid,Persistence_smart,0,209,0.6077246185567934,-0.15947298208313287,
baseline_15min,-,Ausgrid,Persistence_smart,0,21,0.9897803251227011,-0.5687259496887518,
baseline_15min,-,Ausgrid,Persistence_smart,0,210,0.9262442744762313,-0.4886396638945365,
baseline_15min,-,Ausgrid,Persistence_smart,0,211,0.3526838584341506,-1.3449417780542352,
baseline_15min,-,Ausgrid,Persistence_smart,0,212,1.1558410764460656,-0.45709759782311377,
baseline_15min,-,Ausgrid,Persistence_smart,0,213,0.5862215093290248,-0.6094443360984714,
baseline_15min,-,Ausgrid,Persistence_smart,0,214,0.6680195491151438,-0.6280805924218178,
baseline_15min,-,Ausgrid,Persistence_smart,0,215,0.6890938194469604,-0.4177419044365176,
baseline_15min,-,Ausgrid,Persistence_smart,0,216,0.4469121255907027,-0.544340414700242,
baseline_15min,-,Ausgrid,Persistence_smart,0,217,0.7051706984837076,-0.5706421371546866,
baseline_15min,-,Ausgrid,Persistence_smart,0,218,0.8916603725634553,-0.9405496347898992,
baseline_15min,-,Ausgrid,Persistence_smart,0,219,0.38637336864747807,-0.18876618108639698,
baseline_15min,-,Ausgrid,Persistence_smart,0,22,0.703383383369269,-0.15374679505776134,
baseline_15min,-,Ausgrid,Persistence_smart,0,220,1.0568982514887608,-0.45472299874043975,
baseline_15min,-,Ausgrid,Persistence_smart,0,221,0.722600768059376,-0.6807362145234799,
baseline_15min,-,Ausgrid,Persistence_smart,0,222,0.6282076121792859,-1.0434328911301458,
baseline_15min,-,Ausgrid,Persistence_smart,0,223,0.5502826273834202,-0.12011827648860551,
baseline_15min,-,Ausgrid,Persistence_smart,0,224,0.6648894133613499,-0.04993928269650394,
baseline_15min,-,Ausgrid,Persistence_smart,0,225,0.603216737168325,-0.6678132983170866,
baseline_15min,-,Ausgrid,Persistence_smart,0,226,0.49155148051857195,0.18579370719005772,
baseline_15min,-,Ausgrid,Persistence_smart,0,227,0.4587572102975603,-0.8439842336273233,
baseline_15min,-,Ausgrid,Persistence_smart,0,228,0.8791284957274448,-0.6527035747142096,
baseline_15min,-,Ausgrid,Persistence_smart,0,229,1.1239093700116571,-1.435336059942915,
baseline_15min,-,Ausgrid,Persistence_smart,0,23,0.5672052027264911,-0.4967660544195034,
baseline_15min,-,Ausgrid,Persistence_smart,0,230,0.661857531497527,-1.1307409333644398,
baseline_15min,-,Ausgrid,Persistence_smart,0,231,1.044616739287668,-0.2178937344133025,
baseline_15min,-,Ausgrid,Persistence_smart,0,232,1.0268696859874673,-1.2155301363659228,
baseline_15min,-,Ausgrid,Persistence_smart,0,233,0.33252761689820587,-0.3703579751382915,
baseline_15min,-,Ausgrid,Persistence_smart,0,234,0.7489099358400848,-1.113191758494327,
baseline_15min,-,Ausgrid,Persistence_smart,0,235,0.5718233888186107,-0.4186280866024801,
baseline_15min,-,Ausgrid,Persistence_smart,0,236,0.5660459786978439,-0.3773771570925788,
baseline_15min,-,Ausgrid,Persistence_smart,0,237,0.5249491918271709,-0.2247267253954297,
baseline_15min,-,Ausgrid,Persistence_smart,0,238,0.6608966288308634,-0.4297338535311217,
baseline_15min,-,Ausgrid,Persistence_smart,0,239,0.50156918166889,-0.9383278399530817,
baseline_15min,-,Ausgrid,Persistence_smart,0,24,0.6072608204058615,-1.0288966968439146,
baseline_15min,-,Ausgrid,Persistence_smart,0,240,0.2857088098046681,-0.35353181375530096,
baseline_15min,-,Ausgrid,Persistence_smart,0,241,0.5002606420657135,-0.6396732105727263,
baseline_15min,-,Ausgrid,Persistence_smart,0,242,1.3873365366773847,-1.0516980867383365,
baseline_15min,-,Ausgrid,Persistence_smart,0,243,0.6815668360476469,-1.1394841606415005,
baseline_15min,-,Ausgrid,Persistence_smart,0,244,0.5378197709270272,-0.6993408771617349,
baseline_15min,-,Ausgrid,Persistence_smart,0,245,0.45684198581128677,-1.2290684503998315,
baseline_15min,-,Ausgrid,Persistence_smart,0,246,0.6614785998050126,-0.5213411169480628,
baseline_15min,-,Ausgrid,Persistence_smart,0,247,0.4294429903956985,-0.7094418126131565,
baseline_15min,-,Ausgrid,Persistence_smart,0,248,0.9631768487666219,-0.25749121728501057,
baseline_15min,-,Ausgrid,Persistence_smart,0,249,0.5434359263059445,-0.25113189317839657,
baseline_15min,-,Ausgrid,Persistence_smart,0,25,1.268977976956259,-0.9143441143072495,
baseline_15min,-,Ausgrid,Persistence_smart,0,250,0.30401521343511745,-0.18338003389393975,
baseline_15min,-,Ausgrid,Persistence_smart,0,251,0.8790177267837094,-0.1338358413806866,
baseline_15min,-,Ausgrid,Persistence_smart,0,252,0.3518524236096719,-0.17739047944794994,
baseline_15min,-,Ausgrid,Persistence_smart,0,253,0.7569840354987679,-0.5270573467138076,
baseline_15min,-,Ausgrid,Persistence_smart,0,254,1.2339215874600784,-0.6909791413459296,
baseline_15min,-,Ausgrid,Persistence_smart,0,255,1.0351457375654889,-0.8089722029310085,
baseline_15min,-,Ausgrid,Persistence_smart,0,256,1.1021514414997604,-0.5215087310897475,
baseline_15min,-,Ausgrid,Persistence_smart,0,257,1.0183117459795896,-1.0969150530948673,
baseline_15min,-,Ausgrid,Persistence_smart,0,258,0.7302193985371793,-1.4064181398202016,
baseline_15min,-,Ausgrid,Persistence_smart,0,259,0.2664051988982197,-0.5060580737592097,
baseline_15min,-,Ausgrid,Persistence_smart,0,26,0.8761079031717497,-0.7844497172254523,
baseline_15min,-,Ausgrid,Persistence_smart,0,260,1.3086890585620405,-0.8850365014255888,
baseline_15min,-,Ausgrid,Persistence_smart,0,261,0.5518579962272904,-1.0808094889565507,
baseline_15min,-,Ausgrid,Persistence_smart,0,262,0.6096332192392406,-0.7612609807419493,
baseline_15min,-,Ausgrid,Persistence_smart,0,263,0.5330865595754596,-0.8165040610256282,
baseline_15min,-,Ausgrid,Persistence_smart,0,264,0.3507137778873251,-0.21043700648420494,
baseline_15min,-,Ausgrid,Persistence_smart,0,265,0.501343520951453,-1.0531525807142992,
baseline_15min,-,Ausgrid,Persistence_smart,0,266,0.6973824703847954,-0.2256169320037147,
